request_id,timestamp,_id,date,day_name,hour,city,station_id,station_name,free_bikes,empty_slots
Toronto-WuH7q9vw,2024-07-25T05:54:20.180000Z,LakeShoreBlvdW/OntarioDr--8TSTS2Ky,2024-07-25,Thursday,00:03,Toronto,0e89e5d6c910f6df787cd9c903ade959,Lake Shore Blvd W / Ontario Dr,6,26
Toronto-oh0qigcF,2024-07-25T05:54:20.198000Z,BloorStW/ShawSt-SMART--XLRJOS2M,2024-07-25,Thursday,00:03,Toronto,d0d6832dcab19b3cb35c2474d2e8c088,Bloor St W / Shaw St - SMART,7,27
Toronto-qTjOgVzf,2024-07-25T05:54:20.208000Z,ConcordAve/DewsonSt--VKdVGsgf,2024-07-25,Thursday,00:03,Toronto,beb87ea54499f95a614653924c99b9c4,Concord Ave / Dewson St,14,3
Toronto-DRet6Cdh,2024-07-25T05:54:20.218000Z,HockenAve/VaughanRd--G4cg5Hsf,2024-07-25,Thursday,00:03,Toronto,d8c6779ffdcc8889412fd4c9b0a08c35,Hocken Ave / Vaughan Rd,9,10
Toronto-jB81F4XZ,2024-07-25T05:54:20.228000Z,StClairAveW/BathurstSt.--4IqjSxyb,2024-07-25,Thursday,00:03,Toronto,fba4560a5641afdb69a97d04466ef788,St Clair Ave W / Bathurst St.,0,19
Toronto-oJ00Vr49,2024-07-25T05:54:20.240000Z,QueenStE/NursewoodRd--UywoaSXO,2024-07-25,Thursday,00:03,Toronto,a943462e1ee05f0073b647a5b787f81d,Queen St E / Nursewood Rd,10,5
Toronto-4mjRMgwr,2024-07-25T05:54:20.248000Z,KewbeachAve/KenilworthAve--rvMCCYMV,2024-07-25,Thursday,00:03,Toronto,e3c4ef5e47b905992ebcd262cc3df594,Kewbeach Ave / Kenilworth Ave,14,9
Toronto-EXAQnFBF,2024-07-25T05:54:20.260000Z,LakeviewAve/HarrisonSt(GreenP)–SMART--X9FbgzNN,2024-07-25,Thursday,00:03,Toronto,044fd938d016b91837e9b02be913b5c7,Lakeview Ave / Harrison St (Green P) – SMART,15,0
Toronto-lxQwjYfK,2024-07-25T05:54:20.268000Z,BaldwinSt/SpadinaAve-SMART--SKxRkZS7,2024-07-25,Thursday,00:03,Toronto,c8cc2df4c8343778481f7f7c53499df7,Baldwin St / Spadina Ave - SMART,11,8
Toronto-sP00lRoj,2024-07-25T05:54:20.378000Z,CollegeSt/BordenSt--dFQNl3AV,2024-07-25,Thursday,00:03,Toronto,2037c7d47c8b7babcd2c4a058a66a6c8,College St / Borden St,4,3
Toronto-MJ8hGAMv,2024-07-25T05:54:20.412000Z,BeverleySt/DundasStW--4vSG1btd,2024-07-25,Thursday,00:03,Toronto,73555343619c6b9d1253029204bbd5cd,Beverley St / Dundas St W,14,14
Toronto-uVA69JUD,2024-07-25T05:54:20.424000Z,BaySt/St.JosephSt--USXKVQDg,2024-07-25,Thursday,00:03,Toronto,d4c9a3af6604468422edfb03f56462db,Bay St / St. Joseph St,3,11
Toronto-oRgSkpBv,2024-07-25T05:54:20.457000Z,GouldSt/MutualSt--1SNeR1ND,2024-07-25,Thursday,00:03,Toronto,6e0b53806a9d068b042fa21bd67c5418,Gould St / Mutual St,14,15
Toronto-pjsOFY4g,2024-07-25T05:54:20.681000Z,RiverdaleParkNorth(BroadviewAve)--3zs01AwE,2024-07-25,Thursday,00:03,Toronto,c6f56ec0831b791abbce0992adba6318,Riverdale Park North (Broadview Ave),8,4
Toronto-iU8wdw6z,2024-07-25T05:54:20.685000Z,DanforthAve/EllerbeckSt--GMSlgsCF,2024-07-25,Thursday,00:03,Toronto,3b2853992a1700739c8fa569801e1c48,Danforth Ave / Ellerbeck St,7,6
Toronto-LfnCXcDF,2024-07-25T05:54:20.696000Z,DanforthAve/GoughAve--dKjPmFfe,2024-07-25,Thursday,00:03,Toronto,a9f7723da0cc432f4d057e3ceede292e,Danforth Ave / Gough Ave,8,15
Toronto-hfGS5yhl,2024-07-25T05:54:20.702000Z,DanforthAve/LambAve--TCuGehdA,2024-07-25,Thursday,00:03,Toronto,79b67fbfd130d41c9162e805a9e755be,Danforth Ave / Lamb Ave,9,9
Toronto-l2os5dUg,2024-07-25T05:54:20.705000Z,KingStW/StaffordSt--fUM7LMX8,2024-07-25,Thursday,00:03,Toronto,667cd54aa27ec06620753f3d19a78b3d,King St W / Stafford St,9,4
Toronto-ta8Q0Lk6,2024-07-25T05:54:20.722000Z,BathurstSt/LennoxSt--bNNl4Fxe,2024-07-25,Thursday,00:03,Toronto,37b46f2e5573e69f5451dc09c0c14660,Bathurst St / Lennox St,14,5
Toronto-YC9tCCuT,2024-07-25T05:54:20.724000Z,BathurstSubwayStation--Y5ZpVDZa,2024-07-25,Thursday,00:03,Toronto,8db545a0135f7b92022fbdbbc75af6c4,Bathurst Subway Station,17,5
Toronto-qWHYY4z2,2024-07-25T05:54:20.742000Z,BloorStW/ChristieSt--RcpZkk83,2024-07-25,Thursday,00:03,Toronto,78ac4436b3398ac55b47569863af6c41,Bloor St W / Christie St,2,16
Toronto-WlpCWxhA,2024-07-25T05:54:20.748000Z,OssingtonAve/BloorStW--KCY2BbwC,2024-07-25,Thursday,00:03,Toronto,6d45f03d18059ba5e61f0d44a0cea59d,Ossington Ave / Bloor St W,1,9
Toronto-jluhlXLc,2024-07-25T05:54:20.752000Z,EssexSt/ChristieSt-SMART--nIr2OqXY,2024-07-25,Thursday,00:03,Toronto,cf1adac21d23e26855ea06278b5cd149,Essex St / Christie St - SMART,6,12
Toronto-EerDBHIy,2024-07-25T05:54:20.860000Z,WestmorelandAve/FernbankAve--cPYqDCzz,2024-07-25,Thursday,00:03,Toronto,3863dd61e00ea66710f789ae4297a2d2,Westmoreland Ave / Fernbank Ave,5,13
Toronto-WT4L1fzJ,2024-07-25T05:54:20.861000Z,HavelockSt/DufferinPark--JgVrbsXN,2024-07-25,Thursday,00:03,Toronto,46bdd4a2b7715a9e32917b830777f17f,Havelock St / Dufferin Park,5,13
Toronto-7bniBXNc,2024-07-25T05:54:20.876000Z,BathurstSt/AdelaideStW--MYFZuURY,2024-07-25,Thursday,00:03,Toronto,6ac9cdf0b92883715b404d41c779af0b,Bathurst St / Adelaide St W,9,14
Toronto-RPTTwgRq,2024-07-25T05:54:20.877000Z,MillSt/ParliamentSt--U6a1Nyg1,2024-07-25,Thursday,00:03,Toronto,a0582ad73e21704a28197ee3c0aa4bcd,Mill St / Parliament St,2,12
Toronto-0FeHWb3e,2024-07-25T05:54:21.201000Z,OssingtonAve/HarrisonSt--Dz0RVxBU,2024-07-25,Thursday,00:03,Toronto,bc19a4e6924e29937e76c9e82b55584c,Ossington Ave / Harrison St,16,3
Toronto-hVrGO20e,2024-07-25T05:54:21.203000Z,80ClintonSt--gilMMgY3,2024-07-25,Thursday,00:03,Toronto,71debce521f35fd4e280e8ee1e2dd8cc,80 Clinton St,5,9
Toronto-yLO5AkzC,2024-07-25T05:54:21.248000Z,ClaremontSt/DundasStW--cMr85qjn,2024-07-25,Thursday,00:03,Toronto,5dd14c8888280d1274f6ad3e04f6d6cd,Claremont St / Dundas St W,8,5
Toronto-ZbUXbXnI,2024-07-25T05:54:21.249000Z,RusholmeParkCres/CollegeSt--yEHTnv6T,2024-07-25,Thursday,00:03,Toronto,d7bb48a755f69109f6584df0a207c9b2,Rusholme Park Cres / College St,12,1
Toronto-lrfNuvjW,2024-07-25T05:54:21.253000Z,CollegeSt/CrawfordSt--0jH8GexT,2024-07-25,Thursday,00:03,Toronto,e53f168eadc3a7e3b9704193c739cb12,College St / Crawford St,10,4
Toronto-7qGGc0PU,2024-07-25T05:54:21.393000Z,QueenStE/AltonAv--CRhCjVC5,2024-07-25,Thursday,00:03,Toronto,3e05658e4bcad33e9d606744235dadcc,Queen St E / Alton Av,18,1
Toronto-Ez3ZU148,2024-07-25T05:54:21.408000Z,SimcoeSt/WellingtonStWNorth--eDKdPuyY,2024-07-25,Thursday,00:03,Toronto,ab92855299769ca50b1354e489b31a31,Simcoe St / Wellington St W North,0,15
Toronto-8uM9cW9c,2024-07-25T05:54:21.440000Z,CoxwellAve/PlainsRd--PrCm4Qom,2024-07-25,Thursday,00:03,Toronto,20671fface2f37dd6d2d4263534c29e5,Coxwell Ave / Plains Rd,3,16
Toronto-4JgLaeYS,2024-07-25T05:54:21.452000Z,CarlawAve/StrathconaAve--EGV2nRrm,2024-07-25,Thursday,00:03,Toronto,67862da2d3680a6eaa417b8ce2d945d4,Carlaw Ave / Strathcona Ave,6,9
Toronto-xDKeOlBB,2024-07-25T05:54:21.652000Z,LibertySt/FraserAveGreenP--plyIxux5,2024-07-25,Thursday,00:03,Toronto,f42363acf4af847ca6fcdbe9b48c8290,Liberty St / Fraser Ave Green P,13,3
Toronto-m63wVago,2024-07-25T05:54:21.664000Z,KingStW/DouroSt--fJ9Jjgv4,2024-07-25,Thursday,00:03,Toronto,3c85f738ad60e03252f1d62fec2f34d6,King St W / Douro St,9,1
Toronto-c1Xpegs6,2024-07-25T05:54:21.702000Z,QueenStE/BerkeleySt--Vo9kYOdI,2024-07-25,Thursday,00:03,Toronto,c7948cf5155f3ddaefa9a8279f203b5a,Queen St E / Berkeley St,5,10
Toronto-8p6vr2Z8,2024-07-25T05:54:21.771000Z,CarltonSt/ParliamentSt--6RmcEsDO,2024-07-25,Thursday,00:03,Toronto,13e6abf323682b291aadb3371ce32cc7,Carlton St / Parliament St,4,20
Toronto-TlwiLH6c,2024-07-25T05:54:21.773000Z,SumachSt/CarltonSt(RiverdaleFarm)--2W3Rx5tV,2024-07-25,Thursday,00:03,Toronto,e46a04a7825e44fa858bc0cb00a4458a,Sumach St / Carlton St (Riverdale Farm),1,13
Toronto-uS5pd1qT,2024-07-25T05:54:21.780000Z,KingStW/BaySt(EastSide)--UFpUkGQ0,2024-07-25,Thursday,00:03,Toronto,5db77b72334a7b8823a28662a03f8e38,King St W / Bay St (East Side),0,19
Toronto-J51sq9lT,2024-07-25T05:54:21.793000Z,FrontStW/BlueJaysWay--l37ebQpH,2024-07-25,Thursday,00:03,Toronto,c955acbcda8513471837f2aa55a98fb1,Front St W / Blue Jays Way,3,12
Toronto-9ZAngCKH,2024-07-25T05:54:21.820000Z,MetroHallPlaza--gcWzVh4A,2024-07-25,Thursday,00:03,Toronto,6d07f3c1d79ff6816c5c04a7def6e6eb,Metro Hall Plaza,2,25
Toronto-71YIGsee,2024-07-25T05:54:21.832000Z,NavyWharfCrt/BremnerBlvd--NQ74Vw6v,2024-07-25,Thursday,00:03,Toronto,019e5937c3fc120cee906770bca8fa69,Navy Wharf Crt / Bremner Blvd,0,6
Toronto-zdtmYosG,2024-07-25T05:54:21.844000Z,JarvisSt/CarltonSt--ltDmDFO7,2024-07-25,Thursday,00:03,Toronto,3754aff9599513c7ba4e4649ea3818dd,Jarvis St / Carlton St,13,2
Toronto-csNt1qLT,2024-07-25T05:54:21.928000Z,LakeShoreBlvdE/KnoxAve--KjSotFIX,2024-07-25,Thursday,00:03,Toronto,e0ae749c309ee887012688bbd69c8b10,Lake Shore Blvd E / Knox Ave,10,1
Toronto-If9okmkN,2024-07-25T05:54:18.078000Z,HubbardBlvd/GlenManorDr--Qyhrla3b,2024-07-25,Thursday,00:03,Toronto,ee45e3b6a9f07f4581d82c06d9bd5f51,Hubbard Blvd / Glen Manor Dr,7,6
Toronto-KTEUHfXg,2024-07-25T05:54:22.375000Z,YongeSt/DundonaldSt-SMART--xJP1aYEc,2024-07-25,Thursday,00:03,Toronto,af0a7227a67fe55fb0c12597326e6b3b,Yonge St / Dundonald St - SMART,7,4
Toronto-CCYxyB6D,2024-07-25T05:54:22.389000Z,BaySt/CharlesStW-SMART--D8aMk3Kd,2024-07-25,Thursday,00:03,Toronto,4f8770c2a0ee3962babd83913df2e99c,Bay St / Charles St W - SMART,1,16
Toronto-OcHFrnH7,2024-07-25T05:54:22.444000Z,EglintonAveW/HenningAveSMART--Uu9wOG0i,2024-07-25,Thursday,00:03,Toronto,f0af815a9e6c12bd0382843e03fd322f,Eglinton Ave W / Henning Ave SMART,0,20
Toronto-ELDXvKoQ,2024-07-25T05:54:22.459000Z,BalliolSt/YongeStSMART--4u4uCBEB,2024-07-25,Thursday,00:03,Toronto,b3786025b3e4a46d9a21d6b82087cd12,Balliol St / Yonge St  SMART,32,2
Toronto-9sqwkjoU,2024-07-25T05:54:22.476000Z,FrobisherAve/LascellesBlvd--BBUUBWWD,2024-07-25,Thursday,00:03,Toronto,44bdbe8a2ac75fbe4cc0edf41fe1d4fa,Frobisher Ave / Lascelles Blvd,0,16
Toronto-urIGPnWY,2024-07-25T05:54:22.479000Z,FrontStE/ScottSt--Af08KRFp,2024-07-25,Thursday,00:03,Toronto,ba979c39b60f1144fc9dd91faaeeea64,Front St E / Scott St,0,9
Toronto-Rcek3HWN,2024-07-25T05:54:22.485000Z,FrederickSt/TheEsplanade--4sPpiTgD,2024-07-25,Thursday,00:03,Toronto,eb9f4cf130feebf9af0dc0225411eb98,Frederick St / The Esplanade,18,0
Toronto-3ERaOg3s,2024-07-25T05:54:22.689000Z,KingStW/BaySt(WestSide)--PRToCgdi,2024-07-25,Thursday,00:03,Toronto,52d497af695140c759b28d7bf63e94f4,King St W / Bay St (West Side),0,36
Toronto-jeyOTOvE,2024-07-25T05:54:22.700000Z,ElizabethSt/EdwardSt(BusTerminal)--PRK4XHXL,2024-07-25,Thursday,00:03,Toronto,ee2e9277d3e8a86acbfdda0e395d1378,Elizabeth St / Edward St (Bus Terminal),0,13
Toronto-zKROq8fe,2024-07-25T05:54:22.717000Z,KingStW/SpadinaAve--EaFfZWm8,2024-07-25,Thursday,00:03,Toronto,90d36d6e81fff926a434e196e0a43d53,King St W / Spadina Ave,3,15
Toronto-vs3IX8BG,2024-07-25T05:54:22.840000Z,GlenEdythDr/DavenportRd--3tCU5nCN,2024-07-25,Thursday,00:03,Toronto,14d5d7e0f5a8e23c9b50f62ea39f725c,Glen Edyth Dr / Davenport Rd,6,9
Toronto-BYXBloE0,2024-07-25T05:54:22.853000Z,QueensQuay/YongeSt--LUpfUxSl,2024-07-25,Thursday,00:03,Toronto,3bfbe7d9edced07da6dd283495fb8170,Queens Quay / Yonge St,11,34
Toronto-fNBscrMr,2024-07-25T05:54:22.864000Z,FrontStW/BaySt(NorthSide)--Oc8VfuCK,2024-07-25,Thursday,00:03,Toronto,58c0d439a59414e5e23bf5021e264d79,Front St W / Bay St (North Side),0,7
Toronto-BgdEXNvu,2024-07-25T05:54:22.880000Z,DanforthAve/WestlakeAve--IFMT2LCi,2024-07-25,Thursday,00:03,Toronto,f36d8ed5ff407fc4eab6c9cc344661f9,Danforth Ave / Westlake Ave,3,12
Toronto-M44pcE4e,2024-07-25T05:54:22.904000Z,JarvisSt/IsabellaSt--ygLaNuW4,2024-07-25,Thursday,00:03,Toronto,15fc89637ebe1c3e63fbe123d70819ee,Jarvis St / Isabella St,1,22
Toronto-BFUHDJ7C,2024-07-25T05:54:22.913000Z,YongeSt/WoodSt--Ik2eh9Hw,2024-07-25,Thursday,00:03,Toronto,ef0363fb67db85c62cfe83b7032ade5b,Yonge St / Wood St,0,13
Toronto-9IOyltza,2024-07-25T05:54:22.924000Z,KingStW/TecumsethSt--4wIS06dF,2024-07-25,Thursday,00:03,Toronto,9fcbcd2e313ddf16bc7200bede80e9a6,King St W / Tecumseth St,6,10
Toronto-sg04c7Cq,2024-07-25T05:54:22.940000Z,BeverleySt/CollegeSt--57Z8zY7b,2024-07-25,Thursday,00:03,Toronto,f5506a406fb49a19088bedd1d8e9cd2f,Beverley St / College St,0,20
Toronto-MDjtLpM0,2024-07-25T05:54:22.943000Z,GouldSt/YongeSt(TMU)--LwKVSTBO,2024-07-25,Thursday,00:03,Toronto,fc62f74abe3d79fa430f55f6f56e5e3a,Gould St / Yonge St (TMU),3,18
Toronto-0Y6Qaz5O,2024-07-25T05:54:22.945000Z,FrontStW/BaySt(SouthSide)--9TyTXYos,2024-07-25,Thursday,00:03,Toronto,4b13a471170e0768fe5e1ca0b30fde8d,Front St W / Bay St (South Side),3,16
Toronto-5uy3VsJZ,2024-07-25T05:54:23.028000Z,CharlesStW/BalmutoSt-SMART--eBFL2k1j,2024-07-25,Thursday,00:03,Toronto,5e8bf46c90fa957882beddfb6625870b,Charles St W / Balmuto St - SMART,2,21
Toronto-OsuWTYce,2024-07-25T05:54:23.050000Z,CharlesStE/JarvisSt-SMART--duf2slHp,2024-07-25,Thursday,00:03,Toronto,3ba9b248dbb5b0ffa30ec9807f14476c,Charles St E / Jarvis St - SMART,6,12
Toronto-EcadlW3W,2024-07-25T05:54:23.076000Z,QueenStE/PapeAve-SMART--BNx2dNf2,2024-07-25,Thursday,00:03,Toronto,0690f86b4ecb172570d8e08b5f9004c3,Queen St E / Pape Ave - SMART,14,1
Toronto-7AY07jSL,2024-07-25T05:54:23.108000Z,GerrardStE/BroadviewAve-SMART--vQlf7cVS,2024-07-25,Thursday,00:03,Toronto,9796c16b7ac90260d9f033ba4735acea,Gerrard St E / Broadview Ave  - SMART,15,2
Toronto-xXOure5l,2024-07-25T05:54:23.216000Z,HumberBayShoresParkEast--9uBRbNN2,2024-07-25,Thursday,00:03,Toronto,abbcc3b45ad10472c3ec35ce3fb6e078,Humber Bay Shores Park East,18,2
Toronto-bGt5WIDi,2024-07-25T05:54:23.249000Z,HumberBayShoresParkWest--ctlah0r1,2024-07-25,Thursday,00:03,Toronto,ec48a65298b460584afe2586c15c360c,Humber Bay Shores Park West,26,0
Toronto-ZgCl3Wvk,2024-07-25T05:54:23.298000Z,TaddleCreekPark--Vr1Dp81C,2024-07-25,Thursday,00:03,Toronto,21982c325ac8d5dcc146b350aa0e8298,Taddle Creek Park,8,6
Toronto-GEcG9iPO,2024-07-25T05:54:23.457000Z,ThompsonSt/BroadviewAve-SMART--RAudxG9j,2024-07-25,Thursday,00:03,Toronto,82748c8c8a714dd216bcd4c636585556,Thompson St / Broadview Ave - SMART,20,2
Toronto-B4gJV6SV,2024-07-25T05:54:23.474000Z,RoncesvallesAve/MarmadukeSt--ngZYq4NT,2024-07-25,Thursday,00:03,Toronto,16658c808dda522274b99346e8f815fb,Roncesvalles Ave / Marmaduke St,8,11
Toronto-XeQ3nPwb,2024-07-25T05:54:23.494000Z,QueenStW/FullerAve-SMART--vW7MF9LG,2024-07-25,Thursday,00:03,Toronto,4d985c0489e4b123e499fcaa4b70e32e,Queen St W  /  Fuller Ave - SMART,15,1
Toronto-9QSDPpw3,2024-07-25T05:54:23.509000Z,KingStW/CowanAve-SMART--2Zijt2vN,2024-07-25,Thursday,00:03,Toronto,2567d3e27e558c6e6ee94c289c838111,King St W / Cowan Ave - SMART,15,1
Toronto-XqxUKP8q,2024-07-25T05:54:23.516000Z,GardenAve/RoncesvallesAve--T6muvCKf,2024-07-25,Thursday,00:03,Toronto,760056e88951946d2f3e9bea859333eb,Garden Ave / Roncesvalles Ave,4,15
Toronto-w3dTZxrW,2024-07-25T05:54:23.559000Z,SoraurenAve/GeoffreySt-SMART--Qj3YaBhR,2024-07-25,Thursday,00:03,Toronto,c08362564d4889e345bfaaa42da5fb4f,Sorauren Ave / Geoffrey St - SMART,14,2
Toronto-X3s1Xefd,2024-07-25T05:54:16.966000Z,MallonAve/JonesAve-SMART--RgOeCKll,2024-07-25,Thursday,00:03,Toronto,29f79e7d7e4440c7554a3f3e3bae4f88,Mallon Ave / Jones Ave -SMART,15,0
Toronto-j1x2sMBP,2024-07-25T05:54:21.624000Z,BerkeleySt/DundasStE-SMART--i83m5mEg,2024-07-25,Thursday,00:03,Toronto,8d65a48806e799a8c2d5dcb77e97c1cb,Berkeley St / Dundas St E - SMART,13,6
Toronto-xHocadYb,2024-07-25T05:54:18.943000Z,128SterlingRd-SMART--O02FtArg,2024-07-25,Thursday,00:03,Toronto,53fc6d540a0eac8fb9f5366572e53515,128 Sterling Rd - SMART,7,13
Toronto-Rns9UKms,2024-07-25T05:54:18.942000Z,SunnysideAve/TheQueensway-SMART--tHnvb68o,2024-07-25,Thursday,00:03,Toronto,049156f7c0e19a53a77d8310d93eed0c,Sunnyside Ave / The Queensway - SMART,7,10
Toronto-hQSkv5F9,2024-07-25T05:54:18.939000Z,SackvilleSt/EasternAve-SMART--hHVJ1lsJ,2024-07-25,Thursday,00:03,Toronto,adaa360374ea04ae057eba2ca7ba3e5b,Sackville St / Eastern Ave - SMART,6,6
Toronto-bUHCI2B9,2024-07-25T05:54:18.948000Z,DavenportRd/McAlpineSt-SMART--MmIfu5A1,2024-07-25,Thursday,00:03,Toronto,8485289697ef258129b2437308511fcb,Davenport Rd / McAlpine St - SMART,4,7
Toronto-BkU2XoKK,2024-07-25T05:54:21.052000Z,SumachSt/QueenStE--6P2WLspW,2024-07-25,Thursday,00:03,Toronto,fb0ff514e9bb7798f0a682f36f644b05,Sumach St  / Queen St E,15,4
Toronto-NlphlF1I,2024-07-25T05:54:20.936000Z,GerrardStE/MainSt--XQOL5rMQ,2024-07-25,Thursday,00:03,Toronto,c835abf1540e63c50d5a879e5075387e,Gerrard St E / Main St,1,20
Toronto-eSdqVY7a,2024-07-25T05:54:20.964000Z,SouthwoodDr/KingstonRd-SMART--7BGMWD24,2024-07-25,Thursday,00:03,Toronto,32b476b39dacc23dda545c39ffb549cc,Southwood Dr / Kingston Rd - SMART,0,10
Toronto-HXVaEF0c,2024-07-25T05:54:20.956000Z,NeilMcLellanPark--fECDJH9u,2024-07-25,Thursday,00:03,Toronto,de5dcf1ee9ccff065e01b4516b46f190,Neil McLellan Park,2,11
Toronto-YPOUTX10,2024-07-25T05:54:21.279000Z,JaneSt/BloorStW(JaneSubwayStation)--duwtHk46,2024-07-25,Thursday,00:03,Toronto,8aa5c061e4ae37e2e05b05d04afadc2e,Jane St / Bloor St W (Jane Subway Station),1,14
Toronto-QgSI0RVp,2024-07-25T05:54:21.377000Z,AntlerSt/CampbellAve-SMART--573tDcdC,2024-07-25,Thursday,00:03,Toronto,5f6ec96dda864a01fdf0c031b6a1b6d0,Antler St / Campbell Ave - SMART,0,20
Toronto-kuCaOa4w,2024-07-25T05:54:21.344000Z,ClarenceSquare--yM9Ij3qe,2024-07-25,Thursday,00:03,Toronto,4a5734eee8c1c49197ffe9b992dd032a,Clarence Square,18,4
Toronto-smOnbCxe,2024-07-25T05:54:23.869000Z,FrontStW/SimcoeSt--N1TilIL7,2024-07-25,Thursday,00:03,Toronto,41466727730d71a0286376ef3675d282,Front St W / Simcoe St,0,24
Toronto-v8myGdzH,2024-07-25T05:54:23.920000Z,LowerSimcoeSt/BremnerBlvd--Yxy1c48V,2024-07-25,Thursday,00:03,Toronto,213541646a587196b1acb812a3d0a8ad,Lower Simcoe St / Bremner Blvd,8,7
Toronto-Zwzep06M,2024-07-25T05:54:23.924000Z,GlendonwynneRd/BloorStW--ZXtDXRGX,2024-07-25,Thursday,00:03,Toronto,1a68bd75d5159c7cc33367b97ee8ab8e,Glendonwynne Rd / Bloor St W,17,1
Toronto-vn3EXDHe,2024-07-25T05:54:23.927000Z,RussellHillRd/StClairAveW--xUEh8fjx,2024-07-25,Thursday,00:03,Toronto,1dd10befe3fa0d7d7ebc657b9a01942b,Russell Hill Rd / St Clair Ave W,2,16
Toronto-ZGTdlUuc,2024-07-25T05:54:17.762000Z,ChurchSt/LombardSt--g63OX4Fr,2024-07-25,Thursday,00:03,Toronto,41ead9c9a4a83459161794bfb1894c07,Church St / Lombard St,1,14
Toronto-6IUTYSxm,2024-07-25T05:54:23.898000Z,RichmondStE/YongeSt--v7w7huz8,2024-07-25,Thursday,00:03,Toronto,888212c5d33ceed5acbab77b4e544689,Richmond St E / Yonge St,1,16
Toronto-IkYj9Nfb,2024-07-25T05:54:17.703000Z,Queen'sParkCresW/HoskinAve--ohl1CUIA,2024-07-25,Thursday,00:03,Toronto,189995604737e19f1b76cd3a3ff3aff9,Queen's Park Cres W / Hoskin Ave,3,18
Toronto-PGeN9rJF,2024-07-25T05:54:17.717000Z,PotteryRd/LowerDonRiverTrail--ucLJ36sB,2024-07-25,Thursday,00:03,Toronto,fe268f3f2f439d0016dc46605491078e,Pottery Rd / Lower Don River Trail,5,10
Toronto-D4nTZVjt,2024-07-25T05:54:17.723000Z,BleeckerSt/StJamesAve--D3X9iEFN,2024-07-25,Thursday,00:03,Toronto,70ad303e74f93aa2bfaea256b9b09753,Bleecker St / St James Ave,5,15
Toronto-VQrhvM20,2024-07-25T05:54:17.735000Z,WesternBatteryRd/PirandelloSt--gYMzQbPC,2024-07-25,Thursday,00:03,Toronto,a7cdbedefded6e117505bde22c24ef84,Western Battery Rd / Pirandello St,30,0
Toronto-frczBMms,2024-07-25T05:54:17.732000Z,CarlawAve/DanforthAve--nflEguXi,2024-07-25,Thursday,00:03,Toronto,fbcb8f44813b5f7eba282691176d9249,Carlaw Ave / Danforth Ave,8,7
Toronto-HkJHCWmz,2024-07-25T05:54:19.948000Z,CosburnAve/CedarvaleAve--19WDmpFk,2024-07-25,Thursday,00:03,Toronto,280ce4cfc4b101f3a8a08843e4a258d6,Cosburn Ave / Cedarvale Ave,4,9
Toronto-nniZPC4j,2024-07-25T05:54:19.956000Z,GoodwoodParkCrt/DentoniaPark--fASg48qv,2024-07-25,Thursday,00:03,Toronto,9d4f1f5d63ed3e297fc737908616f617,Goodwood Park Crt / Dentonia Park,11,8
Toronto-d3jMVcmy,2024-07-25T05:54:19.910000Z,EastwoodRd/CoxwellAve--xFNpPKAV,2024-07-25,Thursday,00:03,Toronto,0729b25bcf663b7a2278f01d63b50fcf,Eastwood Rd / Coxwell Ave,14,4
Toronto-Ti8BkXFL,2024-07-25T05:54:19.932000Z,TrentAve/DanforthAve--7VzhKA2t,2024-07-25,Thursday,00:03,Toronto,27e30ff4939a3992db39e99af9dfe172,Trent Ave / Danforth Ave,7,14
Toronto-15Am61SS,2024-07-25T05:54:19.937000Z,OrchardPark--ebf7M8nz,2024-07-25,Thursday,00:03,Toronto,675628c054189e3bce23785d6574a24d,Orchard Park,14,5
Toronto-XZbCY6pe,2024-07-25T05:54:19.924000Z,ClendenanAve/RowlandSt-SMART--3VpXpXAK,2024-07-25,Thursday,00:03,Toronto,32915794131e41a355ebee1ab9ad78fb,Clendenan Ave / Rowland St - SMART,3,17
Toronto-8lnWwK4r,2024-07-25T05:54:20.291000Z,ConcordAve/BloorStW--vRrjJC7r,2024-07-25,Thursday,00:03,Toronto,738cf12a45b36f443d7585aa9d55e3a9,Concord Ave / Bloor St W,2,9
Toronto-ZEXY12ih,2024-07-25T05:54:20.358000Z,GothicAve/QuebecAve--Py70ArDk,2024-07-25,Thursday,00:03,Toronto,1f5bb4fff3139fff3f927f1a4980dc1e,Gothic Ave / Quebec Ave,11,8
Toronto-wc1TPn8i,2024-07-25T05:54:20.281000Z,RushtonRd/StClairAveW--TfKTTPmZ,2024-07-25,Thursday,00:03,Toronto,3df6faa6bc73f93a672aa3e3004434f0,Rushton Rd / St Clair Ave W,4,4
Toronto-fveYP1jh,2024-07-25T05:54:20.324000Z,DundasStE/BoultonAve-SMART--2Q0QqdbK,2024-07-25,Thursday,00:03,Toronto,8ab6f991fa3032ee2a20b1d34d50be01,Dundas St E / Boulton Ave - SMART,14,0
Toronto-RW9HmyiV,2024-07-25T05:54:20.312000Z,GerrardStE/LeslieSt--3JB0gGZP,2024-07-25,Thursday,00:03,Toronto,236729e04a979069b035a3070e608f6e,Gerrard St E / Leslie St,22,1
Toronto-DBXQlvrk,2024-07-25T05:54:20.298000Z,MarilynBellParkTennisCourt--EnwguWSz,2024-07-25,Thursday,00:03,Toronto,2800c972b83e435cecefcdb95078e435,Marilyn Bell Park Tennis Court,5,16
